"calendar_year","exp_unit","richness","Evar"
2007,"ANG::watering::0::35::S::2007",16,0.490412327858813
2008,"ANG::watering::0::35::S::2008",22,0.633022138741769
2009,"ANG::watering::0::35::S::2009",19,0.569814202156267
2010,"ANG::watering::0::35::S::2010",12,0.353321918469602
2011,"ANG::watering::0::35::S::2011",8,0.606871581650998
2012,"ANG::watering::0::35::S::2012",11,0.328038818160502
2013,"ANG::watering::0::35::S::2013",11,0.390416203104692
2002,"ANG::watering::0::4::S::2002",11,0.466828617262611
2003,"ANG::watering::0::4::S::2003",12,0.390528240555285
2004,"ANG::watering::0::4::S::2004",8,0.407119611967353
2005,"ANG::watering::0::4::S::2005",8,0.352473634291861
2006,"ANG::watering::0::4::S::2006",6,0.316742193317083
2007,"ANG::watering::0::4::S::2007",8,0.316541829258126
2008,"ANG::watering::0::4::S::2008",9,0.242013818148983
2009,"ANG::watering::0::4::S::2009",8,0.312099470961587
2010,"ANG::watering::0::4::S::2010",10,0.373870681626828
2012,"ANG::watering::0::4::S::2012",7,0.309363622967978
2002,"ANG::watering::0::6::C::2002",12,0.530859270664323
2003,"ANG::watering::0::6::C::2003",14,0.56701824367688
2004,"ANG::watering::0::6::C::2004",13,0.507549600868795
2005,"ANG::watering::0::6::C::2005",11,0.376713270113269
2006,"ANG::watering::0::6::C::2006",11,0.387383465632755
2007,"ANG::watering::0::6::C::2007",10,0.628396719818073
2008,"ANG::watering::0::6::C::2008",16,0.410926461251782
2009,"ANG::watering::0::6::C::2009",14,0.543154687398955
2010,"ANG::watering::0::6::C::2010",20,0.553398956707927
2011,"ANG::watering::0::6::C::2011",18,0.520072894025874
2012,"ANG::watering::0::6::C::2012",13,0.401791901629144
2013,"ANG::watering::0::6::C::2013",16,0.57978649710293
2002,"ANG::watering::0::7::C::2002",7,0.608455902716713
2003,"ANG::watering::0::7::C::2003",13,0.440515801447692
2004,"ANG::watering::0::7::C::2004",11,0.417267623347697
2005,"ANG::watering::0::7::C::2005",12,0.358393656674854
2006,"ANG::watering::0::7::C::2006",6,0.388765323616645
2007,"ANG::watering::0::7::C::2007",11,0.450458728770746
2008,"ANG::watering::0::7::C::2008",13,0.420963253795854
2009,"ANG::watering::0::7::C::2009",8,0.421042457357875
2010,"ANG::watering::0::7::C::2010",16,0.517831840175369
2012,"ANG::watering::0::7::C::2012",10,0.386416598504839
2002,"ANG::watering::0::8::W::2002",17,0.62283558997845
2003,"ANG::watering::0::8::W::2003",14,0.549282261657357
2004,"ANG::watering::0::8::W::2004",13,0.495353727622475
2005,"ANG::watering::0::8::W::2005",14,0.510347720227678
2006,"ANG::watering::0::8::W::2006",8,0.430876736184857
2007,"ANG::watering::0::8::W::2007",18,0.491498918144978
2008,"ANG::watering::0::8::W::2008",21,0.603380172115756
2009,"ANG::watering::0::8::W::2009",15,0.466038677524924
2010,"ANG::watering::0::8::W::2010",21,0.627355574879718
2011,"ANG::watering::0::8::W::2011",16,0.64395040693464
2012,"ANG::watering::0::8::W::2012",8,0.582098578499643
2013,"ANG::watering::0::8::W::2013",14,0.627002757153458
1990,"ANR::Fert1::0::1::full_nut::1990",12,0.348701440305115
1991,"ANR::Fert1::0::1::full_nut::1991",13,0.402890416720917
1992,"ANR::Fert1::0::1::full_nut::1992",13,0.38998235752048
1993,"ANR::Fert1::0::1::full_nut::1993",11,0.421690987881576
1994,"ANR::Fert1::0::1::full_nut::1994",13,0.428663071226486
1995,"ANR::Fert1::0::1::full_nut::1995",12,0.387499995588241
1996,"ANR::Fert1::0::1::full_nut::1996",14,0.337159268955302
1997,"ANR::Fert1::0::1::full_nut::1997",16,0.311559355245797
1998,"ANR::Fert1::0::1::full_nut::1998",15,0.322549664617787
1990,"ANR::Fert1::0::10::NH4NO3::1990",12,0.339449302433669
1991,"ANR::Fert1::0::10::NH4NO3::1991",15,0.307165638001075
1992,"ANR::Fert1::0::10::NH4NO3::1992",15,0.301050788810223
1993,"ANR::Fert1::0::10::NH4NO3::1993",14,0.314080113331092
1994,"ANR::Fert1::0::10::NH4NO3::1994",14,0.318910030519
1995,"ANR::Fert1::0::10::NH4NO3::1995",13,0.33689385137753
1996,"ANR::Fert1::0::10::NH4NO3::1996",14,0.335043366088645
1997,"ANR::Fert1::0::10::NH4NO3::1997",12,0.35692820379505
1998,"ANR::Fert1::0::10::NH4NO3::1998",11,0.377510254847334
1990,"ANR::Fert1::0::11::KNO3::1990",12,0.296374513414281
1991,"ANR::Fert1::0::11::KNO3::1991",15,0.33316076689532
1992,"ANR::Fert1::0::11::KNO3::1992",16,0.315215224375403
1993,"ANR::Fert1::0::11::KNO3::1993",16,0.327986519591259
1994,"ANR::Fert1::0::11::KNO3::1994",16,0.313367464691522
1995,"ANR::Fert1::0::11::KNO3::1995",15,0.323178148702641
1996,"ANR::Fert1::0::11::KNO3::1996",14,0.330005401053758
1997,"ANR::Fert1::0::11::KNO3::1997",13,0.334599960582575
1998,"ANR::Fert1::0::11::KNO3::1998",13,0.339559710749384
1990,"ANR::Fert1::0::12::NH4PO4::1990",9,0.284219642349025
1991,"ANR::Fert1::0::12::NH4PO4::1991",10,0.314187605078132
1992,"ANR::Fert1::0::12::NH4PO4::1992",9,0.311016101881355
1993,"ANR::Fert1::0::12::NH4PO4::1993",10,0.334661080828951
1994,"ANR::Fert1::0::12::NH4PO4::1994",10,0.344600542601469
1995,"ANR::Fert1::0::12::NH4PO4::1995",10,0.321462831793666
1996,"ANR::Fert1::0::12::NH4PO4::1996",10,0.342165552711067
1997,"ANR::Fert1::0::12::NH4PO4::1997",9,0.315045229187153
1998,"ANR::Fert1::0::12::NH4PO4::1998",9,0.341397121647279
1990,"ANR::Fert1::0::13::KNO3::1990",10,0.287926775985001
1991,"ANR::Fert1::0::13::KNO3::1991",13,0.30363817664408
1992,"ANR::Fert1::0::13::KNO3::1992",13,0.339235634937083
1993,"ANR::Fert1::0::13::KNO3::1993",12,0.332047299085085
1994,"ANR::Fert1::0::13::KNO3::1994",12,0.345968798936626
1995,"ANR::Fert1::0::13::KNO3::1995",12,0.361247410945574
1996,"ANR::Fert1::0::13::KNO3::1996",12,0.365060517210779
1997,"ANR::Fert1::0::13::KNO3::1997",14,0.383563061519094
1998,"ANR::Fert1::0::13::KNO3::1998",14,0.370781140540966
1990,"ANR::Fert1::0::14::NH4PO4::1990",9,0.404668097928641
1991,"ANR::Fert1::0::14::NH4PO4::1991",12,0.365102467700345
1992,"ANR::Fert1::0::14::NH4PO4::1992",14,0.337989297006939
1993,"ANR::Fert1::0::14::NH4PO4::1993",13,0.335034167465285
1994,"ANR::Fert1::0::14::NH4PO4::1994",13,0.341120083856911
1995,"ANR::Fert1::0::14::NH4PO4::1995",12,0.330971222819271
1996,"ANR::Fert1::0::14::NH4PO4::1996",12,0.324365647296865
1997,"ANR::Fert1::0::14::NH4PO4::1997",13,0.350736218759544
1998,"ANR::Fert1::0::14::NH4PO4::1998",14,0.371341055469065
1990,"ANR::Fert1::0::15::full_nut::1990",8,0.355578712191289
1991,"ANR::Fert1::0::15::full_nut::1991",12,0.288279399214494
1992,"ANR::Fert1::0::15::full_nut::1992",11,0.269656604763507
1993,"ANR::Fert1::0::15::full_nut::1993",13,0.258127236637116
1994,"ANR::Fert1::0::15::full_nut::1994",13,0.286610757356907
1995,"ANR::Fert1::0::15::full_nut::1995",10,0.445887749781851
1996,"ANR::Fert1::0::15::full_nut::1996",11,0.355636488840291
1997,"ANR::Fert1::0::15::full_nut::1997",11,0.317791365662541
1998,"ANR::Fert1::0::15::full_nut::1998",11,0.285592029654229
1990,"ANR::Fert1::0::16::micronut::1990",9,0.319677059179196
1991,"ANR::Fert1::0::16::micronut::1991",13,0.339748601293939
1992,"ANR::Fert1::0::16::micronut::1992",12,0.349409656977404
1993,"ANR::Fert1::0::16::micronut::1993",13,0.323444271827451
1994,"ANR::Fert1::0::16::micronut::1994",14,0.373627830683898
1995,"ANR::Fert1::0::16::micronut::1995",12,0.341329480117329
1996,"ANR::Fert1::0::16::micronut::1996",13,0.362588281397032
1997,"ANR::Fert1::0::16::micronut::1997",13,0.358452238538141
1998,"ANR::Fert1::0::16::micronut::1998",14,0.342403863747722
1990,"ANR::Fert1::0::17::control::1990",11,0.36576213775082
1991,"ANR::Fert1::0::17::control::1991",14,0.290151478541474
1992,"ANR::Fert1::0::17::control::1992",14,0.303481022884436
1993,"ANR::Fert1::0::17::control::1993",15,0.309774937438423
1994,"ANR::Fert1::0::17::control::1994",15,0.348620134612265
1995,"ANR::Fert1::0::17::control::1995",14,0.353852877102432
1996,"ANR::Fert1::0::17::control::1996",14,0.353852877102432
1997,"ANR::Fert1::0::17::control::1997",13,0.371693164907942
1998,"ANR::Fert1::0::17::control::1998",13,0.359246322167851
1990,"ANR::Fert1::0::18::NH4NO3::1990",10,0.273892742152188
1991,"ANR::Fert1::0::18::NH4NO3::1991",15,0.302871873153718
1992,"ANR::Fert1::0::18::NH4NO3::1992",13,0.295771205989059
1993,"ANR::Fert1::0::18::NH4NO3::1993",15,0.296540430981614
1994,"ANR::Fert1::0::18::NH4NO3::1994",16,0.299005981556126
1995,"ANR::Fert1::0::18::NH4NO3::1995",15,0.312807643034392
1996,"ANR::Fert1::0::18::NH4NO3::1996",15,0.307689494365029
1997,"ANR::Fert1::0::18::NH4NO3::1997",15,0.28612918757065
1998,"ANR::Fert1::0::18::NH4NO3::1998",16,0.289656001328298
1990,"ANR::Fert1::0::19::KNO3::1990",10,0.320740398177256
1991,"ANR::Fert1::0::19::KNO3::1991",15,0.261470619470432
1992,"ANR::Fert1::0::19::KNO3::1992",14,0.247407749702926
1993,"ANR::Fert1::0::19::KNO3::1993",14,0.28295232044412
1994,"ANR::Fert1::0::19::KNO3::1994",15,0.35036232271255
1995,"ANR::Fert1::0::19::KNO3::1995",14,0.303935566681482
1996,"ANR::Fert1::0::19::KNO3::1996",14,0.284097839681091
1997,"ANR::Fert1::0::19::KNO3::1997",14,0.28754419896873
1998,"ANR::Fert1::0::19::KNO3::1998",14,0.278322424917289
1990,"ANR::Fert1::0::2::control::1990",10,0.450861040383353
1991,"ANR::Fert1::0::2::control::1991",13,0.335266303597971
1992,"ANR::Fert1::0::2::control::1992",13,0.305064717654958
1993,"ANR::Fert1::0::2::control::1993",14,0.309331625942551
1994,"ANR::Fert1::0::2::control::1994",16,0.286577612577762
1995,"ANR::Fert1::0::2::control::1995",16,0.285048955722411
1996,"ANR::Fert1::0::2::control::1996",15,0.27364810821733
1997,"ANR::Fert1::0::2::control::1997",14,0.273797515619487
1998,"ANR::Fert1::0::2::control::1998",14,0.271657308966064
1990,"ANR::Fert1::0::20::full_nut::1990",10,0.47147918776831
1991,"ANR::Fert1::0::20::full_nut::1991",14,0.290648274461067
1992,"ANR::Fert1::0::20::full_nut::1992",14,0.32022584431823
1993,"ANR::Fert1::0::20::full_nut::1993",14,0.356316677426403
1994,"ANR::Fert1::0::20::full_nut::1994",14,0.361572381164855
1995,"ANR::Fert1::0::20::full_nut::1995",13,0.387829915048402
1996,"ANR::Fert1::0::20::full_nut::1996",14,0.354297495901295
1997,"ANR::Fert1::0::20::full_nut::1997",13,0.351503298529461
1998,"ANR::Fert1::0::20::full_nut::1998",12,0.400171614008037
1990,"ANR::Fert1::0::21::control::1990",11,0.364605904038495
1991,"ANR::Fert1::0::21::control::1991",16,0.322342361324832
1992,"ANR::Fert1::0::21::control::1992",16,0.346645967157065
1993,"ANR::Fert1::0::21::control::1993",16,0.339248139462734
1994,"ANR::Fert1::0::21::control::1994",20,0.361876271042149
1995,"ANR::Fert1::0::21::control::1995",18,0.35156267168333
1996,"ANR::Fert1::0::21::control::1996",17,0.355424268198723
1997,"ANR::Fert1::0::21::control::1997",16,0.360145460747926
1998,"ANR::Fert1::0::21::control::1998",19,0.359584844839805
1990,"ANR::Fert1::0::22::micronut::1990",10,0.330667088467558
1991,"ANR::Fert1::0::22::micronut::1991",13,0.303456238554574
1992,"ANR::Fert1::0::22::micronut::1992",16,0.301432871891052
1993,"ANR::Fert1::0::22::micronut::1993",16,0.307681833869604
1994,"ANR::Fert1::0::22::micronut::1994",17,0.333199848157275
1995,"ANR::Fert1::0::22::micronut::1995",15,0.333710302883209
1996,"ANR::Fert1::0::22::micronut::1996",15,0.331929789299571
1997,"ANR::Fert1::0::22::micronut::1997",14,0.33797075172121
1998,"ANR::Fert1::0::22::micronut::1998",15,0.331929789299571
1990,"ANR::Fert1::0::23::control::1990",13,0.348599864141166
1991,"ANR::Fert1::0::23::control::1991",15,0.352235479028704
1992,"ANR::Fert1::0::23::control::1992",15,0.32260230304536
1993,"ANR::Fert1::0::23::control::1993",14,0.347466399135551
1994,"ANR::Fert1::0::23::control::1994",16,0.357498204598134
1995,"ANR::Fert1::0::23::control::1995",15,0.396911948694459
1996,"ANR::Fert1::0::23::control::1996",15,0.404500927966831
1997,"ANR::Fert1::0::23::control::1997",14,0.431968939784183
1998,"ANR::Fert1::0::23::control::1998",15,0.377248231386452
1990,"ANR::Fert1::0::24::NH4PO4::1990",12,0.265087678078071
1991,"ANR::Fert1::0::24::NH4PO4::1991",14,0.272059359447305
1992,"ANR::Fert1::0::24::NH4PO4::1992",14,0.26485291530677
1993,"ANR::Fert1::0::24::NH4PO4::1993",16,0.365337056578516
1994,"ANR::Fert1::0::24::NH4PO4::1994",14,0.328687214981654
1995,"ANR::Fert1::0::24::NH4PO4::1995",11,0.321806050112961
1996,"ANR::Fert1::0::24::NH4PO4::1996",12,0.343960061291928
1997,"ANR::Fert1::0::24::NH4PO4::1997",11,0.364832376566039
1998,"ANR::Fert1::0::24::NH4PO4::1998",11,0.342908323054222
1990,"ANR::Fert1::0::25::NH4NO3::1990",10,0.280907685901398
1991,"ANR::Fert1::0::25::NH4NO3::1991",11,0.279054981395863
1992,"ANR::Fert1::0::25::NH4NO3::1992",12,0.278027150717053
1993,"ANR::Fert1::0::25::NH4NO3::1993",12,0.268628787123538
1994,"ANR::Fert1::0::25::NH4NO3::1994",14,0.276650324791546
1995,"ANR::Fert1::0::25::NH4NO3::1995",12,0.286669005576368
1996,"ANR::Fert1::0::25::NH4NO3::1996",13,0.279649960792343
1997,"ANR::Fert1::0::25::NH4NO3::1997",11,0.289578752600483
1998,"ANR::Fert1::0::25::NH4NO3::1998",14,0.286604325144445
1990,"ANR::Fert1::0::26::full_nut::1990",10,0.307705085445792
1991,"ANR::Fert1::0::26::full_nut::1991",10,0.324449733923635
1992,"ANR::Fert1::0::26::full_nut::1992",12,0.297243650883321
1993,"ANR::Fert1::0::26::full_nut::1993",13,0.266204201720467
1994,"ANR::Fert1::0::26::full_nut::1994",12,0.268463863546052
1995,"ANR::Fert1::0::26::full_nut::1995",13,0.254797153104066
1996,"ANR::Fert1::0::26::full_nut::1996",14,0.261614341023726
1997,"ANR::Fert1::0::26::full_nut::1997",13,0.268070743486681
1998,"ANR::Fert1::0::26::full_nut::1998",15,0.285624286167361
1990,"ANR::Fert1::0::27::NH4NO3::1990",11,0.294754442640957
1991,"ANR::Fert1::0::27::NH4NO3::1991",14,0.321411150578964
1992,"ANR::Fert1::0::27::NH4NO3::1992",13,0.303832155884865
1993,"ANR::Fert1::0::27::NH4NO3::1993",13,0.29107599733187
1994,"ANR::Fert1::0::27::NH4NO3::1994",13,0.287597629972266
1995,"ANR::Fert1::0::27::NH4NO3::1995",11,0.31801413314716
1996,"ANR::Fert1::0::27::NH4NO3::1996",11,0.31606497391905
1997,"ANR::Fert1::0::27::NH4NO3::1997",11,0.273706502699765
1998,"ANR::Fert1::0::27::NH4NO3::1998",11,0.296886980851546
1990,"ANR::Fert1::0::28::micronut::1990",12,0.30832003732814
1991,"ANR::Fert1::0::28::micronut::1991",15,0.340887988390853
1992,"ANR::Fert1::0::28::micronut::1992",15,0.364855063141093
1993,"ANR::Fert1::0::28::micronut::1993",15,0.346721161870743
1994,"ANR::Fert1::0::28::micronut::1994",17,0.384937137139958
1995,"ANR::Fert1::0::28::micronut::1995",17,0.367961202536896
1996,"ANR::Fert1::0::28::micronut::1996",17,0.350020099501018
1997,"ANR::Fert1::0::28::micronut::1997",17,0.350020099501018
1998,"ANR::Fert1::0::28::micronut::1998",17,0.345034912952241
1990,"ANR::Fert1::0::29::KNO3::1990",12,0.25291683728783
1991,"ANR::Fert1::0::29::KNO3::1991",16,0.31043324999729
1992,"ANR::Fert1::0::29::KNO3::1992",16,0.305270116607445
1993,"ANR::Fert1::0::29::KNO3::1993",16,0.305697441727351
1994,"ANR::Fert1::0::29::KNO3::1994",14,0.293857949100395
1995,"ANR::Fert1::0::29::KNO3::1995",14,0.315464148051972
1996,"ANR::Fert1::0::29::KNO3::1996",14,0.302475492376665
1997,"ANR::Fert1::0::29::KNO3::1997",15,0.303115400579654
1998,"ANR::Fert1::0::29::KNO3::1998",15,0.288542429423481
1990,"ANR::Fert1::0::3::KNO3::1990",11,0.347335595438977
1991,"ANR::Fert1::0::3::KNO3::1991",15,0.376805108007562
1992,"ANR::Fert1::0::3::KNO3::1992",14,0.320968128437818
1993,"ANR::Fert1::0::3::KNO3::1993",15,0.331431998246008
1994,"ANR::Fert1::0::3::KNO3::1994",15,0.354150949496533
1995,"ANR::Fert1::0::3::KNO3::1995",11,0.394480626588793
1996,"ANR::Fert1::0::3::KNO3::1996",11,0.394480626588793
1997,"ANR::Fert1::0::3::KNO3::1997",11,0.360947526126891
1998,"ANR::Fert1::0::3::KNO3::1998",11,0.355956502496479
1990,"ANR::Fert1::0::30::NH4PO4::1990",10,0.263368636102427
1991,"ANR::Fert1::0::30::NH4PO4::1991",15,0.285730067511134
1992,"ANR::Fert1::0::30::NH4PO4::1992",14,0.305192463966802
1993,"ANR::Fert1::0::30::NH4PO4::1993",12,0.290204013810165
1994,"ANR::Fert1::0::30::NH4PO4::1994",12,0.263355656818555
1995,"ANR::Fert1::0::30::NH4PO4::1995",10,0.250347793436047
1996,"ANR::Fert1::0::30::NH4PO4::1996",11,0.246910566603577
1997,"ANR::Fert1::0::30::NH4PO4::1997",11,0.249973226805724
1998,"ANR::Fert1::0::30::NH4PO4::1998",11,0.247586818365561
1990,"ANR::Fert1::0::4::NH4PO4::1990",10,0.35569627912006
1991,"ANR::Fert1::0::4::NH4PO4::1991",11,0.398475867033644
1992,"ANR::Fert1::0::4::NH4PO4::1992",11,0.344932024551679
1993,"ANR::Fert1::0::4::NH4PO4::1993",11,0.376738757273077
1994,"ANR::Fert1::0::4::NH4PO4::1994",11,0.398259475171124
1995,"ANR::Fert1::0::4::NH4PO4::1995",11,0.442921436004316
1996,"ANR::Fert1::0::4::NH4PO4::1996",11,0.443442032703579
1997,"ANR::Fert1::0::4::NH4PO4::1997",11,0.369054394178219
1998,"ANR::Fert1::0::4::NH4PO4::1998",10,0.328566146056385
1990,"ANR::Fert1::0::5::micronut::1990",10,0.417971291858288
1991,"ANR::Fert1::0::5::micronut::1991",13,0.30830581897534
1992,"ANR::Fert1::0::5::micronut::1992",13,0.309190538028957
1993,"ANR::Fert1::0::5::micronut::1993",14,0.282190699403585
1994,"ANR::Fert1::0::5::micronut::1994",17,0.34365271454503
1995,"ANR::Fert1::0::5::micronut::1995",17,0.341856847141935
1996,"ANR::Fert1::0::5::micronut::1996",17,0.345770046891749
1997,"ANR::Fert1::0::5::micronut::1997",18,0.325486666363493
1998,"ANR::Fert1::0::5::micronut::1998",17,0.327138676891848
1990,"ANR::Fert1::0::6::NH4NO3::1990",10,0.327445438616953
1991,"ANR::Fert1::0::6::NH4NO3::1991",12,0.294014136223908
1992,"ANR::Fert1::0::6::NH4NO3::1992",14,0.307933841928741
1993,"ANR::Fert1::0::6::NH4NO3::1993",14,0.356854044964289
1994,"ANR::Fert1::0::6::NH4NO3::1994",14,0.285991117826311
1995,"ANR::Fert1::0::6::NH4NO3::1995",13,0.288776720486417
1996,"ANR::Fert1::0::6::NH4NO3::1996",14,0.289018523445294
1997,"ANR::Fert1::0::6::NH4NO3::1997",13,0.303465021759125
1998,"ANR::Fert1::0::6::NH4NO3::1998",13,0.290647642123547
1990,"ANR::Fert1::0::7::control::1990",13,0.316532206266817
1991,"ANR::Fert1::0::7::control::1991",15,0.333480483706401
1992,"ANR::Fert1::0::7::control::1992",15,0.346527931706881
1993,"ANR::Fert1::0::7::control::1993",15,0.36729723415372
1994,"ANR::Fert1::0::7::control::1994",15,0.386820376588145
1995,"ANR::Fert1::0::7::control::1995",15,0.384355701906037
1996,"ANR::Fert1::0::7::control::1996",15,0.368952449964457
1997,"ANR::Fert1::0::7::control::1997",15,0.374940433266745
1998,"ANR::Fert1::0::7::control::1998",15,0.392782507044065
1990,"ANR::Fert1::0::8::full_nut::1990",10,0.315290059838558
1991,"ANR::Fert1::0::8::full_nut::1991",11,0.350744671765521
1992,"ANR::Fert1::0::8::full_nut::1992",13,0.29322059436955
1993,"ANR::Fert1::0::8::full_nut::1993",12,0.312999608975436
1994,"ANR::Fert1::0::8::full_nut::1994",14,0.27857358847846
1995,"ANR::Fert1::0::8::full_nut::1995",11,0.265861332116724
1996,"ANR::Fert1::0::8::full_nut::1996",11,0.277529760962277
1997,"ANR::Fert1::0::8::full_nut::1997",10,0.269467267021318
1998,"ANR::Fert1::0::8::full_nut::1998",10,0.286339294845081
1990,"ANR::Fert1::0::9::micronut::1990",13,0.360940604720352
1991,"ANR::Fert1::0::9::micronut::1991",15,0.357695521110241
1992,"ANR::Fert1::0::9::micronut::1992",15,0.326950276912834
1993,"ANR::Fert1::0::9::micronut::1993",15,0.326950276912834
1994,"ANR::Fert1::0::9::micronut::1994",16,0.328689563814595
1995,"ANR::Fert1::0::9::micronut::1995",16,0.329583903943616
1996,"ANR::Fert1::0::9::micronut::1996",16,0.331194713294442
1997,"ANR::Fert1::0::9::micronut::1997",15,0.343527994265468
1998,"ANR::Fert1::0::9::micronut::1998",14,0.353823002673275
1991,"ANR::Fert3::0::17::control::1991",14,0.290151478541474
1992,"ANR::Fert3::0::17::control::1992",14,0.303481022884436
1993,"ANR::Fert3::0::17::control::1993",15,0.309774937438423
1994,"ANR::Fert3::0::17::control::1994",15,0.348620134612265
1995,"ANR::Fert3::0::17::control::1995",14,0.353852877102432
