"site_code","project_name","community_type","calendar_year","treatment_year","treatment","nutrients","light","carbon","water","other_manipulation","n","p","k","CO2","precip","temp","mow_clip","burn","herb_removal","management","other_trt","trt_details","successional","plant_mani","plant_trt","pulse","plot_mani","resource_mani","max_trt","public","factorial","trt_type"
"KNZ","BGP","0",1990,5,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1991,6,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1992,7,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1993,8,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1994,9,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1995,10,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1996,11,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1997,12,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1998,13,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1999,14,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2000,15,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2001,16,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2002,17,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2003,18,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2004,19,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2005,20,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2006,21,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2007,22,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2008,23,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2009,24,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2010,25,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2011,26,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2012,27,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2013,28,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2014,29,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2015,30,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2016,31,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2017,32,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2018,33,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",2019,34,"u_u_b",1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*P"
"KNZ","BGP","0",1986,1,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1987,2,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1988,3,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1989,4,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1990,5,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1991,6,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1992,7,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1993,8,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1994,9,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1995,10,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1996,11,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1997,12,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1998,13,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1999,14,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2000,15,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2001,16,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2002,17,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2003,18,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2004,19,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2005,20,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2006,21,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2007,22,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2008,23,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2009,24,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2010,25,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2011,26,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2012,27,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2013,28,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2014,29,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2015,30,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2016,31,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2017,32,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2018,33,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",2019,34,"u_m_n",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"N*mow_clip"
"KNZ","BGP","0",1986,1,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1987,2,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1988,3,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1989,4,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1990,5,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1991,6,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1992,7,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1993,8,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1994,9,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1995,10,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1996,11,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1997,12,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1998,13,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1999,14,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2000,15,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2001,16,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2002,17,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2003,18,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2004,19,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2005,20,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2006,21,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2007,22,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2008,23,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2009,24,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2010,25,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2011,26,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2012,27,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2013,28,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2014,29,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2015,30,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2016,31,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2017,32,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2018,33,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",2019,34,"u_m_c",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,1,1,"mow_clip"
"KNZ","BGP","0",1986,1,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1987,2,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1988,3,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1989,4,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1990,5,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1991,6,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1992,7,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1993,8,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1994,9,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1995,10,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1996,11,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1997,12,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1998,13,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1999,14,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2000,15,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2001,16,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2002,17,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2003,18,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2004,19,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2005,20,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2006,21,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2007,22,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2008,23,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2009,24,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2010,25,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2011,26,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2012,27,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2013,28,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2014,29,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2015,30,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2016,31,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2017,32,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2018,33,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",2019,34,"u_m_p",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,1,1,"P*mow_clip"
"KNZ","BGP","0",1986,1,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1987,2,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1988,3,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1989,4,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1990,5,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1991,6,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1992,7,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1993,8,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1994,9,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1995,10,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1996,11,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1997,12,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1998,13,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",1999,14,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2000,15,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2001,16,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2002,17,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2003,18,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2004,19,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2005,20,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2006,21,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2007,22,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2008,23,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2009,24,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2010,25,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2011,26,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2012,27,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
"KNZ","BGP","0",2013,28,"u_m_b",1,0,0,0,1,10,1,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,1,1,"N*P*mow_clip"
